영역,유형,표준점수,남자,여자
과학탐구,지구 과학 II,68,134,18
과학탐구,지구 과학 II,67,183,42
과학탐구,지구 과학 II,66,128,30
과학탐구,지구 과학 II,65,83,20
과학탐구,지구 과학 II,64,250,57
과학탐구,지구 과학 II,63,135,24
과학탐구,지구 과학 II,62,431,106
과학탐구,지구 과학 II,61,118,30
과학탐구,지구 과학 II,60,190,54
과학탐구,지구 과학 II,59,260,71
과학탐구,지구 과학 II,58,152,43
과학탐구,지구 과학 II,57,404,121
과학탐구,지구 과학 II,56,139,54
과학탐구,지구 과학 II,55,212,64
과학탐구,지구 과학 II,54,138,48
과학탐구,지구 과학 II,53,163,52
과학탐구,지구 과학 II,52,354,95
과학탐구,지구 과학 II,51,180,49
과학탐구,지구 과학 II,50,142,72
과학탐구,지구 과학 II,49,161,50
과학탐구,지구 과학 II,48,175,72
과학탐구,지구 과학 II,47,324,130
과학탐구,지구 과학 II,46,206,82
과학탐구,지구 과학 II,45,178,84
과학탐구,지구 과학 II,44,181,78
과학탐구,지구 과학 II,43,207,78
과학탐구,지구 과학 II,42,440,190
과학탐구,지구 과학 II,41,240,79
과학탐구,지구 과학 II,40,239,101
과학탐구,지구 과학 II,39,207,81
과학탐구,지구 과학 II,38,262,86
과학탐구,지구 과학 II,37,370,116
과학탐구,지구 과학 II,36,107,44
과학탐구,지구 과학 II,35,177,56
과학탐구,지구 과학 II,34,64,19
과학탐구,지구 과학 II,33,78,22
과학탐구,지구 과학 II,32,52,14
과학탐구,지구 과학 II,31,16,8
과학탐구,지구 과학 II,29,11,4
직업탐구,농업 이해,70,6,0
직업탐구,농업 이해,68,2,0
직업탐구,농업 이해,67,6,3
직업탐구,농업 이해,65,5,2
직업탐구,농업 이해,64,5,5
직업탐구,농업 이해,63,3,0
직업탐구,농업 이해,62,4,9
직업탐구,농업 이해,61,3,2
직업탐구,농업 이해,60,2,1
직업탐구,농업 이해,59,4,9
직업탐구,농업 이해,58,5,5
직업탐구,농업 이해,57,5,5
직업탐구,농업 이해,56,12,12
직업탐구,농업 이해,55,4,6
직업탐구,농업 이해,54,5,9
직업탐구,농업 이해,53,6,5
직업탐구,농업 이해,52,4,4
직업탐구,농업 이해,51,12,6
직업탐구,농업 이해,50,11,10
직업탐구,농업 이해,49,11,6
직업탐구,농업 이해,48,6,2
직업탐구,농업 이해,47,7,7
직업탐구,농업 이해,46,7,3
직업탐구,농업 이해,45,9,7
직업탐구,농업 이해,44,5,5
직업탐구,농업 이해,43,6,8
직업탐구,농업 이해,42,5,4
직업탐구,농업 이해,41,5,6
직업탐구,농업 이해,40,4,3
직업탐구,농업 이해,39,4,3
직업탐구,농업 이해,38,1,2
직업탐구,농업 이해,37,2,4
직업탐구,농업 이해,36,5,4
직업탐구,농업 이해,35,3,2
직업탐구,농업 이해,34,3,1
직업탐구,농업 이해,33,2,2
직업탐구,농업 이해,32,1,0
직업탐구,농업 이해,31,2,3
직업탐구,농업 이해,30,1,0
직업탐구,농업 이해,29,1,0
직업탐구,농업 이해,28,0,1
직업탐구,농업 이해,26,0,2
직업탐구,농업 이해,25,2,0
직업탐구,농업 이해,21,0,1
직업탐구,농업 기초 기술,71,2,1
직업탐구,농업 기초 기술,70,3,1
직업탐구,농업 기초 기술,68,1,2
직업탐구,농업 기초 기술,67,1,4
직업탐구,농업 기초 기술,66,3,1
직업탐구,농업 기초 기술,65,2,5
직업탐구,농업 기초 기술,64,7,1
직업탐구,농업 기초 기술,63,2,3
직업탐구,농업 기초 기술,62,4,6
직업탐구,농업 기초 기술,61,8,10
직업탐구,농업 기초 기술,60,4,3
직업탐구,농업 기초 기술,59,2,3
직업탐구,농업 기초 기술,58,3,6
직업탐구,농업 기초 기술,57,1,7
직업탐구,농업 기초 기술,56,3,6
직업탐구,농업 기초 기술,55,6,7
직업탐구,농업 기초 기술,54,5,9
직업탐구,농업 기초 기술,53,5,5
직업탐구,농업 기초 기술,52,1,6
직업탐구,농업 기초 기술,51,6,4
직업탐구,농업 기초 기술,50,6,6
직업탐구,농업 기초 기술,49,3,4
직업탐구,농업 기초 기술,48,7,3
직업탐구,농업 기초 기술,47,11,4
직업탐구,농업 기초 기술,46,6,4
직업탐구,농업 기초 기술,45,10,5
직업탐구,농업 기초 기술,44,12,8
직업탐구,농업 기초 기술,43,6,7
직업탐구,농업 기초 기술,42,5,6
직업탐구,농업 기초 기술,41,4,4
직업탐구,농업 기초 기술,40,4,3
직업탐구,농업 기초 기술,39,2,3
직업탐구,농업 기초 기술,38,2,1
직업탐구,농업 기초 기술,37,2,4
직업탐구,농업 기초 기술,36,7,1
직업탐구,농업 기초 기술,35,8,3
직업탐구,농업 기초 기술,34,1,0
직업탐구,농업 기초 기술,33,3,1
직업탐구,농업 기초 기술,32,4,1
직업탐구,농업 기초 기술,31,3,0
직업탐구,농업 기초 기술,30,2,0
직업탐구,농업 기초 기술,29,1,1
직업탐구,농업 기초 기술,28,1,0
직업탐구,공업 일반,67,109,20
직업탐구,공업 일반,65,28,9
직업탐구,공업 일반,64,80,24
직업탐구,공업 일반,63,50,23
직업탐구,공업 일반,62,63,16
직업탐구,공업 일반,61,8,7
직업탐구,공업 일반,60,45,11
직업탐구,공업 일반,59,55,14
직업탐구,공업 일반,58,71,21
직업탐구,공업 일반,57,40,8
직업탐구,공업 일반,56,26,13
직업탐구,공업 일반,55,36,8
직업탐구,공업 일반,54,34,12
직업탐구,공업 일반,53,97,13
직업탐구,공업 일반,52,52,19
직업탐구,공업 일반,51,46,9
직업탐구,공업 일반,50,52,15
직업탐구,공업 일반,49,43,11
직업탐구,공업 일반,48,90,31
직업탐구,공업 일반,47,37,10
직업탐구,공업 일반,46,46,21
직업탐구,공업 일반,45,47,9
직업탐구,공업 일반,44,48,21
직업탐구,공업 일반,43,97,35
직업탐구,공업 일반,42,61,17
직업탐구,공업 일반,41,33,13
직업탐구,공업 일반,40,46,14
직업탐구,공업 일반,39,47,14
직업탐구,공업 일반,38,79,19
직업탐구,공업 일반,37,37,14
직업탐구,공업 일반,36,29,2
직업탐구,공업 일반,35,25,7
직업탐구,공업 일반,34,18,5
직업탐구,공업 일반,33,31,12
직업탐구,공업 일반,32,19,4
직업탐구,공업 일반,31,5,1
직업탐구,공업 일반,30,6,1
직업탐구,공업 일반,29,6,1
직업탐구,공업 일반,28,3,1
직업탐구,공업 일반,27,3,1
직업탐구,공업 일반,25,3,1
직업탐구,기초 제도,72,26,0
직업탐구,기초 제도,70,13,5
직업탐구,기초 제도,69,52,8
직업탐구,기초 제도,68,28,9
직업탐구,기초 제도,67,27,9
직업탐구,기초 제도,66,15,5
직업탐구,기초 제도,65,63,14
직업탐구,기초 제도,64,25,4
직업탐구,기초 제도,63,38,10
직업탐구,기초 제도,62,17,6
직업탐구,기초 제도,61,54,16
직업탐구,기초 제도,60,12,4
직업탐구,기초 제도,59,26,17
직업탐구,기초 제도,58,27,6
직업탐구,기초 제도,57,37,12
직업탐구,기초 제도,56,15,3
직업탐구,기초 제도,55,33,10
직업탐구,기초 제도,54,17,8
직업탐구,기초 제도,53,53,16
직업탐구,기초 제도,52,24,9
직업탐구,기초 제도,51,41,9
직업탐구,기초 제도,50,37,8
직업탐구,기초 제도,49,83,26
직업탐구,기초 제도,48,44,10
직업탐구,기초 제도,47,44,13
직업탐구,기초 제도,46,117,29
직업탐구,기초 제도,45,63,17
직업탐구,기초 제도,44,57,16
직업탐구,기초 제도,43,71,17
직업탐구,기초 제도,42,128,47
직업탐구,기초 제도,41,60,13
직업탐구,기초 제도,40,61,24
직업탐구,기초 제도,39,57,18
직업탐구,기초 제도,38,83,21
직업탐구,기초 제도,37,27,7
직업탐구,기초 제도,36,23,2
직업탐구,기초 제도,35,13,6
직업탐구,기초 제도,34,13,2
직업탐구,기초 제도,32,4,0
직업탐구,상업 경제,71,20,50
직업탐구,상업 경제,70,11,14
직업탐구,상업 경제,69,35,42
직업탐구,상업 경제,68,3,6
직업탐구,상업 경제,67,16,19
직업탐구,상업 경제,66,23,37
직업탐구,상업 경제,65,5,1
직업탐구,상업 경제,64,32,48
직업탐구,상업 경제,63,10,14
직업탐구,상업 경제,62,23,44
직업탐구,상업 경제,61,16,21
직업탐구,상업 경제,60,13,20
직업탐구,상업 경제,59,24,39
직업탐구,상업 경제,58,13,23
직업탐구,상업 경제,57,27,62
직업탐구,상업 경제,56,14,23
직업탐구,상업 경제,55,16,34
직업탐구,상업 경제,54,14,34
직업탐구,상업 경제,53,24,43
직업탐구,상업 경제,52,18,51
직업탐구,상업 경제,51,16,52
직업탐구,상업 경제,50,48,115
직업탐구,상업 경제,49,27,62
직업탐구,상업 경제,48,36,69
직업탐구,상업 경제,47,34,69
직업탐구,상업 경제,46,21,67
직업탐구,상업 경제,45,25,89
직업탐구,상업 경제,44,23,64
직업탐구,상업 경제,43,52,146
직업탐구,상업 경제,42,16,67
직업탐구,상업 경제,41,29,70
직업탐구,상업 경제,40,19,45
직업탐구,상업 경제,39,22,72
직업탐구,상업 경제,38,16,32
직업탐구,상업 경제,37,13,33
직업탐구,상업 경제,36,24,52
직업탐구,상업 경제,35,12,20
직업탐구,상업 경제,34,11,14
직업탐구,상업 경제,33,5,13
직업탐구,상업 경제,32,3,3
직업탐구,상업 경제,31,1,9
직업탐구,상업 경제,30,2,3
직업탐구,상업 경제,29,1,2
직업탐구,상업 경제,28,4,4
직업탐구,회계 원리,72,19,23
직업탐구,회계 원리,70,1,4
직업탐구,회계 원리,69,46,56
직업탐구,회계 원리,67,31,71
직업탐구,회계 원리,66,0,4
직업탐구,회계 원리,65,13,20
직업탐구,회계 원리,64,23,32
직업탐구,회계 원리,63,2,6
직업탐구,회계 원리,62,18,34
직업탐구,회계 원리,61,23,47
직업탐구,회계 원리,60,6,14
직업탐구,회계 원리,59,35,65
직업탐구,회계 원리,58,8,23
직업탐구,회계 원리,57,20,29
직업탐구,회계 원리,56,11,42
직업탐구,회계 원리,55,16,50
직업탐구,회계 원리,54,16,50
직업탐구,회계 원리,53,16,38
직업탐구,회계 원리,52,12,62
직업탐구,회계 원리,51,40,97
직업탐구,회계 원리,50,23,55
직업탐구,회계 원리,49,18,59
직업탐구,회계 원리,48,21,67
직업탐구,회계 원리,47,15,84
직업탐구,회계 원리,46,22,74
직업탐구,회계 원리,45,19,75
직업탐구,회계 원리,44,57,133
직업탐구,회계 원리,43,17,60
직업탐구,회계 원리,42,37,67
직업탐구,회계 원리,41,17,68
직업탐구,회계 원리,40,23,66
직업탐구,회계 원리,39,23,40
직업탐구,회계 원리,38,22,42
직업탐구,회계 원리,37,18,34
직업탐구,회계 원리,36,20,61
직업탐구,회계 원리,35,6,14
직업탐구,회계 원리,34,17,10
직업탐구,회계 원리,33,4,16
직업탐구,회계 원리,32,5,9
직업탐구,회계 원리,31,3,2
직업탐구,회계 원리,30,4,3
직업탐구,회계 원리,29,1,2
직업탐구,회계 원리,28,0,4
직업탐구,해양의 이해,73,2,0
직업탐구,해양의 이해,67,1,1
직업탐구,해양의 이해,66,1,0
직업탐구,해양의 이해,61,2,0
직업탐구,해양의 이해,60,1,1
직업탐구,해양의 이해,57,2,1
직업탐구,해양의 이해,56,0,2
직업탐구,해양의 이해,55,0,1
직업탐구,해양의 이해,54,1,2
직업탐구,해양의 이해,51,3,2
직업탐구,해양의 이해,50,2,0
직업탐구,해양의 이해,49,1,1
직업탐구,해양의 이해,47,1,1
직업탐구,해양의 이해,46,1,1
직업탐구,해양의 이해,45,1,1
직업탐구,해양의 이해,44,0,1
직업탐구,해양의 이해,43,2,1
직업탐구,해양의 이해,42,0,1
직업탐구,해양의 이해,41,2,0
직업탐구,해양의 이해,39,1,1
직업탐구,해양의 이해,38,0,1
직업탐구,해양의 이해,37,0,1
직업탐구,해양의 이해,36,1,0
직업탐구,해양의 이해,35,1,0
직업탐구,해양의 이해,33,0,1
직업탐구,해양의 이해,30,1,0
직업탐구,수산·해운 산업 기초,68,1,0
직업탐구,수산·해운 산업 기초,66,3,1
직업탐구,수산·해운 산업 기초,64,2,1
직업탐구,수산·해운 산업 기초,61,1,1
직업탐구,수산·해운 산업 기초,59,3,0
직업탐구,수산·해운 산업 기초,58,1,0
직업탐구,수산·해운 산업 기초,56,2,0
직업탐구,수산·해운 산업 기초,55,0,1
직업탐구,수산·해운 산업 기초,54,1,0
직업탐구,수산·해운 산업 기초,53,3,0
직업탐구,수산·해운 산업 기초,52,1,0
직업탐구,수산·해운 산업 기초,51,0,1
직업탐구,수산·해운 산업 기초,50,0,1
직업탐구,수산·해운 산업 기초,48,0,2
직업탐구,수산·해운 산업 기초,47,1,0
직업탐구,수산·해운 산업 기초,46,1,0
직업탐구,수산·해운 산업 기초,45,5,4
직업탐구,수산·해운 산업 기초,44,1,0
직업탐구,수산·해운 산업 기초,42,1,0
직업탐구,수산·해운 산업 기초,41,0,1
직업탐구,수산·해운 산업 기초,40,0,1
직업탐구,수산·해운 산업 기초,39,1,0
직업탐구,수산·해운 산업 기초,38,2,1
직업탐구,수산·해운 산업 기초,36,1,0
직업탐구,수산·해운 산업 기초,34,3,0
직업탐구,수산·해운 산업 기초,33,0,1
직업탐구,인간 발달,70,2,24
직업탐구,인간 발달,68,3,7
직업탐구,인간 발달,67,7,30
직업탐구,인간 발달,66,2,22
직업탐구,인간 발달,65,4,17
직업탐구,인간 발달,64,4,13
직업탐구,인간 발달,63,10,35
직업탐구,인간 발달,62,4,16
직업탐구,인간 발달,61,5,12
직업탐구,인간 발달,60,0,14
직업탐구,인간 발달,59,4,15
직업탐구,인간 발달,58,6,22
직업탐구,인간 발달,57,4,8
직업탐구,인간 발달,56,3,12
직업탐구,인간 발달,55,4,17
직업탐구,인간 발달,54,5,32
직업탐구,인간 발달,53,2,13
직업탐구,인간 발달,52,5,14
직업탐구,인간 발달,51,4,11
직업탐구,인간 발달,50,10,39
직업탐구,인간 발달,49,3,21
직업탐구,인간 발달,48,3,31
직업탐구,인간 발달,47,7,25
직업탐구,인간 발달,46,6,17
직업탐구,인간 발달,45,16,63
직업탐구,인간 발달,44,3,28
직업탐구,인간 발달,43,8,48
직업탐구,인간 발달,42,5,22
직업탐구,인간 발달,41,15,72
직업탐구,인간 발달,40,7,20
직업탐구,인간 발달,39,7,28
직업탐구,인간 발달,38,5,16
직업탐구,인간 발달,37,5,30
직업탐구,인간 발달,36,3,16
직업탐구,인간 발달,35,3,9
직업탐구,인간 발달,34,0,2
직업탐구,인간 발달,33,2,1
직업탐구,인간 발달,32,1,6
직업탐구,인간 발달,31,0,2
직업탐구,인간 발달,29,0,2
직업탐구,생활 서비스 산업의 이해,79,0,1
직업탐구,생활 서비스 산업의 이해,77,0,2
직업탐구,생활 서비스 산업의 이해,75,0,4
직업탐구,생활 서비스 산업의 이해,74,0,3
직업탐구,생활 서비스 산업의 이해,73,5,5
직업탐구,생활 서비스 산업의 이해,72,1,2
직업탐구,생활 서비스 산업의 이해,71,4,7
직업탐구,생활 서비스 산업의 이해,69,2,10
직업탐구,생활 서비스 산업의 이해,68,3,8
직업탐구,생활 서비스 산업의 이해,67,5,6
직업탐구,생활 서비스 산업의 이해,66,3,14
직업탐구,생활 서비스 산업의 이해,64,3,8
직업탐구,생활 서비스 산업의 이해,63,6,24
직업탐구,생활 서비스 산업의 이해,62,5,19
직업탐구,생활 서비스 산업의 이해,61,7,14
직업탐구,생활 서비스 산업의 이해,60,8,37
직업탐구,생활 서비스 산업의 이해,58,3,16
직업탐구,생활 서비스 산업의 이해,57,8,26
직업탐구,생활 서비스 산업의 이해,56,6,43
직업탐구,생활 서비스 산업의 이해,55,4,29
직업탐구,생활 서비스 산업의 이해,53,9,38
직업탐구,생활 서비스 산업의 이해,52,9,32
직업탐구,생활 서비스 산업의 이해,51,12,48
직업탐구,생활 서비스 산업의 이해,50,6,56
직업탐구,생활 서비스 산업의 이해,49,9,46
직업탐구,생활 서비스 산업의 이해,47,8,50
직업탐구,생활 서비스 산업의 이해,46,8,45
직업탐구,생활 서비스 산업의 이해,45,13,41
직업탐구,생활 서비스 산업의 이해,44,10,43
직업탐구,생활 서비스 산업의 이해,42,4,32
직업탐구,생활 서비스 산업의 이해,41,7,33
직업탐구,생활 서비스 산업의 이해,40,4,30
직업탐구,생활 서비스 산업의 이해,39,4,30
직업탐구,생활 서비스 산업의 이해,38,2,15
직업탐구,생활 서비스 산업의 이해,36,1,15
직업탐구,생활 서비스 산업의 이해,35,5,10
직업탐구,생활 서비스 산업의 이해,34,1,13
직업탐구,생활 서비스 산업의 이해,33,2,12
직업탐구,생활 서비스 산업의 이해,32,5,10
직업탐구,생활 서비스 산업의 이해,30,2,2
직업탐구,생활 서비스 산업의 이해,29,0,7
직업탐구,생활 서비스 산업의 이해,28,0,2
직업탐구,생활 서비스 산업의 이해,27,1,3
직업탐구,생활 서비스 산업의 이해,25,0,2
직업탐구,생활 서비스 산업의 이해,24,0,2
직업탐구,생활 서비스 산업의 이해,23,0,1
직업탐구,생활 서비스 산업의 이해,22,0,2
제2외국어 한문,독일어 I,66,11,25
제2외국어 한문,독일어 I,65,4,7
제2외국어 한문,독일어 I,64,16,38
제2외국어 한문,독일어 I,63,23,45
제2외국어 한문,독일어 I,62,12,13
제2외국어 한문,독일어 I,61,25,60
제2외국어 한문,독일어 I,60,13,23
제2외국어 한문,독일어 I,59,12,24
제2외국어 한문,독일어 I,58,10,45
제2외국어 한문,독일어 I,57,5,17
제2외국어 한문,독일어 I,56,18,32
제2외국어 한문,독일어 I,55,12,16
제2외국어 한문,독일어 I,54,11,39
제2외국어 한문,독일어 I,53,5,17
제2외국어 한문,독일어 I,52,8,11
제2외국어 한문,독일어 I,51,10,25
제2외국어 한문,독일어 I,50,4,17
제2외국어 한문,독일어 I,49,6,17
제2외국어 한문,독일어 I,48,4,18
제2외국어 한문,독일어 I,47,7,14
제2외국어 한문,독일어 I,46,16,14
제2외국어 한문,독일어 I,45,6,16
제2외국어 한문,독일어 I,44,15,29
제2외국어 한문,독일어 I,43,11,11
제2외국어 한문,독일어 I,42,18,27
제2외국어 한문,독일어 I,41,18,18
제2외국어 한문,독일어 I,40,13,18
제2외국어 한문,독일어 I,39,42,53
제2외국어 한문,독일어 I,38,26,20
제2외국어 한문,독일어 I,37,43,47
제2외국어 한문,독일어 I,36,9,17
제2외국어 한문,독일어 I,35,9,6
제2외국어 한문,독일어 I,34,11,14
제2외국어 한문,독일어 I,33,5,1
제2외국어 한문,독일어 I,32,1,1
제2외국어 한문,독일어 I,30,0,1
제2외국어 한문,프랑스어 I,67,0,1
제2외국어 한문,프랑스어 I,65,6,17
제2외국어 한문,프랑스어 I,64,3,20
제2외국어 한문,프랑스어 I,63,6,18
제2외국어 한문,프랑스어 I,62,28,68
제2외국어 한문,프랑스어 I,61,11,39
제2외국어 한문,프랑스어 I,60,14,54
제2외국어 한문,프랑스어 I,59,25,88
제2외국어 한문,프랑스어 I,58,5,39
제2외국어 한문,프랑스어 I,57,11,42
제2외국어 한문,프랑스어 I,56,15,51
제2외국어 한문,프랑스어 I,55,6,19
제2외국어 한문,프랑스어 I,54,4,14
제2외국어 한문,프랑스어 I,53,6,20
제2외국어 한문,프랑스어 I,52,14,22
제2외국어 한문,프랑스어 I,51,5,12
제2외국어 한문,프랑스어 I,50,3,15
제2외국어 한문,프랑스어 I,49,4,26
제2외국어 한문,프랑스어 I,48,7,14
제2외국어 한문,프랑스어 I,47,2,12
제2외국어 한문,프랑스어 I,46,7,23
제2외국어 한문,프랑스어 I,45,6,14
제2외국어 한문,프랑스어 I,44,1,13
제2외국어 한문,프랑스어 I,43,7,12
제2외국어 한문,프랑스어 I,42,21,31
제2외국어 한문,프랑스어 I,41,10,25
제2외국어 한문,프랑스어 I,40,15,24
제2외국어 한문,프랑스어 I,39,27,54
제2외국어 한문,프랑스어 I,38,13,31
제2외국어 한문,프랑스어 I,37,16,25
제2외국어 한문,프랑스어 I,36,29,34
제2외국어 한문,프랑스어 I,35,15,19
제2외국어 한문,프랑스어 I,34,11,14
제2외국어 한문,프랑스어 I,33,9,5
제2외국어 한문,프랑스어 I,32,3,4
제2외국어 한문,프랑스어 I,31,3,1
제2외국어 한문,스페인어 I,68,1,3
제2외국어 한문,스페인어 I,67,0,2
제2외국어 한문,스페인어 I,66,7,18
제2외국어 한문,스페인어 I,65,5,45
제2외국어 한문,스페인어 I,64,3,8
제2외국어 한문,스페인어 I,63,24,60
제2외국어 한문,스페인어 I,62,10,35
제2외국어 한문,스페인어 I,61,9,29
제2외국어 한문,스페인어 I,60,30,43
제2외국어 한문,스페인어 I,59,10,26
제2외국어 한문,스페인어 I,58,13,45
제2외국어 한문,스페인어 I,57,11,21
제2외국어 한문,스페인어 I,56,5,12
제2외국어 한문,스페인어 I,55,16,20
제2외국어 한문,스페인어 I,54,7,14
제2외국어 한문,스페인어 I,53,8,26
제2외국어 한문,스페인어 I,52,11,10
제2외국어 한문,스페인어 I,51,6,7
제2외국어 한문,스페인어 I,50,12,18
제2외국어 한문,스페인어 I,49,4,12
제2외국어 한문,스페인어 I,48,12,28
제2외국어 한문,스페인어 I,47,4,8
제2외국어 한문,스페인어 I,46,4,14
제2외국어 한문,스페인어 I,45,18,21
제2외국어 한문,스페인어 I,44,8,14
제2외국어 한문,스페인어 I,43,24,37
제2외국어 한문,스페인어 I,42,16,26
제2외국어 한문,스페인어 I,41,20,17
제2외국어 한문,스페인어 I,40,37,61
제2외국어 한문,스페인어 I,39,28,33
제2외국어 한문,스페인어 I,38,46,48
제2외국어 한문,스페인어 I,37,12,20
제2외국어 한문,스페인어 I,36,9,13
제2외국어 한문,스페인어 I,35,12,16
제2외국어 한문,스페인어 I,34,2,4
제2외국어 한문,스페인어 I,33,1,0
제2외국어 한문,스페인어 I,32,1,3
제2외국어 한문,중국어 I,67,10,30
제2외국어 한문,중국어 I,66,5,10
제2외국어 한문,중국어 I,65,28,58
제2외국어 한문,중국어 I,64,47,80
제2외국어 한문,중국어 I,63,36,84
제2외국어 한문,중국어 I,62,37,52
제2외국어 한문,중국어 I,61,73,137
제2외국어 한문,중국어 I,60,53,137
제2외국어 한문,중국어 I,59,39,72
제2외국어 한문,중국어 I,58,71,224
제2외국어 한문,중국어 I,57,38,105
제2외국어 한문,중국어 I,56,36,76
제2외국어 한문,중국어 I,55,65,170
제2외국어 한문,중국어 I,54,21,64
제2외국어 한문,중국어 I,53,21,63
제2외국어 한문,중국어 I,52,41,106
제2외국어 한문,중국어 I,51,13,51
제2외국어 한문,중국어 I,50,9,45
제2외국어 한문,중국어 I,49,26,76
제2외국어 한문,중국어 I,48,10,33
제2외국어 한문,중국어 I,47,13,33
제2외국어 한문,중국어 I,46,27,57
제2외국어 한문,중국어 I,45,12,41
제2외국어 한문,중국어 I,44,15,35
제2외국어 한문,중국어 I,43,31,91
제2외국어 한문,중국어 I,42,28,60
제2외국어 한문,중국어 I,41,29,56
제2외국어 한문,중국어 I,40,71,117
제2외국어 한문,중국어 I,39,35,79
제2외국어 한문,중국어 I,38,38,76
제2외국어 한문,중국어 I,37,91,166
제2외국어 한문,중국어 I,36,60,86
제2외국어 한문,중국어 I,35,31,53
제2외국어 한문,중국어 I,34,56,72
제2외국어 한문,중국어 I,33,12,18
제2외국어 한문,중국어 I,32,14,18
제2외국어 한문,중국어 I,31,3,4
제2외국어 한문,중국어 I,29,1,1
제2외국어 한문,일본어 I,70,10,9
제2외국어 한문,일본어 I,69,0,1
제2외국어 한문,일본어 I,68,41,47
제2외국어 한문,일본어 I,67,5,6
제2외국어 한문,일본어 I,66,62,93
제2외국어 한문,일본어 I,65,96,134
제2외국어 한문,일본어 I,64,41,25
제2외국어 한문,일본어 I,63,113,122
제2외국어 한문,일본어 I,62,42,51
제2외국어 한문,일본어 I,61,74,119
제2외국어 한문,일본어 I,60,132,168
제2외국어 한문,일본어 I,59,55,70
제2외국어 한문,일본어 I,58,91,95
제2외국어 한문,일본어 I,57,60,82
제2외국어 한문,일본어 I,56,135,197
제2외국어 한문,일본어 I,55,67,86
제2외국어 한문,일본어 I,54,63,74
제2외국어 한문,일본어 I,53,75,73
제2외국어 한문,일본어 I,52,56,72
제2외국어 한문,일본어 I,51,114,153
제2외국어 한문,일본어 I,50,63,73
제2외국어 한문,일본어 I,49,41,66
제2외국어 한문,일본어 I,48,52,70
제2외국어 한문,일본어 I,47,57,54
제2외국어 한문,일본어 I,46,125,136
제2외국어 한문,일본어 I,45,53,72
제2외국어 한문,일본어 I,44,58,51
제2외국어 한문,일본어 I,43,67,70
제2외국어 한문,일본어 I,42,142,177
제2외국어 한문,일본어 I,41,79,94
제2외국어 한문,일본어 I,40,77,73
제2외국어 한문,일본어 I,39,76,88
제2외국어 한문,일본어 I,38,107,101
제2외국어 한문,일본어 I,37,172,186
제2외국어 한문,일본어 I,36,93,76
제2외국어 한문,일본어 I,35,42,74
제2외국어 한문,일본어 I,34,48,35
제2외국어 한문,일본어 I,33,29,20
제2외국어 한문,일본어 I,32,28,29
제2외국어 한문,일본어 I,31,9,7
제2외국어 한문,일본어 I,30,1,4
제2외국어 한문,일본어 I,29,2,0
제2외국어 한문,일본어 I,28,1,0
제2외국어 한문,러시아어 I,72,4,8
제2외국어 한문,러시아어 I,71,4,19
제2외국어 한문,러시아어 I,70,13,17
제2외국어 한문,러시아어 I,69,4,12
제2외국어 한문,러시아어 I,68,8,7
제2외국어 한문,러시아어 I,67,8,11
제2외국어 한문,러시아어 I,66,3,10
제2외국어 한문,러시아어 I,65,5,4
제2외국어 한문,러시아어 I,64,3,6
제2외국어 한문,러시아어 I,63,3,6
제2외국어 한문,러시아어 I,62,3,6
제2외국어 한문,러시아어 I,61,4,6
제2외국어 한문,러시아어 I,60,1,4
제2외국어 한문,러시아어 I,59,2,3
제2외국어 한문,러시아어 I,58,0,6
제2외국어 한문,러시아어 I,57,5,6
제2외국어 한문,러시아어 I,56,1,3
제2외국어 한문,러시아어 I,55,4,4
제2외국어 한문,러시아어 I,54,1,2
제2외국어 한문,러시아어 I,53,1,1
제2외국어 한문,러시아어 I,52,5,1
제2외국어 한문,러시아어 I,51,4,2
제2외국어 한문,러시아어 I,50,2,6
제2외국어 한문,러시아어 I,49,11,15
제2외국어 한문,러시아어 I,48,8,11
제2외국어 한문,러시아어 I,47,26,29
제2외국어 한문,러시아어 I,46,20,21
제2외국어 한문,러시아어 I,45,27,36
제2외국어 한문,러시아어 I,44,75,77
제2외국어 한문,러시아어 I,43,25,32
제2외국어 한문,러시아어 I,42,38,58
제2외국어 한문,러시아어 I,41,16,9
제2외국어 한문,러시아어 I,40,7,6
제2외국어 한문,러시아어 I,39,7,10
제2외국어 한문,러시아어 I,38,1,1
제2외국어 한문,러시아어 I,37,0,3
제2외국어 한문,아랍어 I,100,77,103
제2외국어 한문,아랍어 I,99,7,4
제2외국어 한문,아랍어 I,98,85,97
제2외국어 한문,아랍어 I,97,14,13
제2외국어 한문,아랍어 I,95,83,89
제2외국어 한문,아랍어 I,94,11,22
제2외국어 한문,아랍어 I,93,67,92
제2외국어 한문,아랍어 I,91,17,23
제2외국어 한문,아랍어 I,90,72,90
제2외국어 한문,아랍어 I,89,25,42
제2외국어 한문,아랍어 I,87,66,84
제2외국어 한문,아랍어 I,86,40,45
제2외국어 한문,아랍어 I,84,61,76
제2외국어 한문,아랍어 I,83,40,42
제2외국어 한문,아랍어 I,82,60,73
제2외국어 한문,아랍어 I,80,39,44
제2외국어 한문,아랍어 I,79,63,56
제2외국어 한문,아랍어 I,78,41,52
제2외국어 한문,아랍어 I,76,45,68
제2외국어 한문,아랍어 I,75,39,59
제2외국어 한문,아랍어 I,73,50,60
제2외국어 한문,아랍어 I,72,49,66
제2외국어 한문,아랍어 I,71,59,64
제2외국어 한문,아랍어 I,69,61,73
제2외국어 한문,아랍어 I,68,53,79
